inventory_id,record_type,screen,route,component,user_action,api_endpoint,method,server_action,service,ros_component,agent,llm_provider,db_model,external_provider,auth_required,rbac_required,tenant_check,idempotency,mock_present,error_handling,persistence,test_file,status,severity,evidence,file,line,notes
SCR-00264,screen,/ai/career-insights,/ai/career-insights,src/app/ai/career-insights/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,unknown,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/ai/career-insights/page.tsx:1 — screen route /ai/career-insights,src/app/ai/career-insights/page.tsx,1,No interactive handler detected by static scan.
SCR-00265,screen,/ai/career-prediction,/ai/career-prediction,src/app/ai/career-prediction/page.tsx,Screen render,,,,,,,Razorpay | Stripe,,Razorpay | Stripe,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/ai/career-prediction/page.tsx:1 — screen route /ai/career-prediction,src/app/ai/career-prediction/page.tsx,1,No interactive handler detected by static scan.
SCR-00266,screen,/ai/coach/active,/ai/coach/active,src/app/ai/coach/active/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/ai/coach/active/page.tsx:1 — screen route /ai/coach/active,src/app/ai/coach/active/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00267,user_action,/ai/coach/active,/ai/coach/active,src/app/ai/coach/active/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/coach/active/page.tsx:80 — onClick handler,src/app/ai/coach/active/page.tsx,80,No nearby API call detected; verify whether UI-only is intentional.
ACT-00268,user_action,/ai/coach/active,/ai/coach/active,src/app/ai/coach/active/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/coach/active/page.tsx:122 — onClick handler,src/app/ai/coach/active/page.tsx,122,No nearby API call detected; verify whether UI-only is intentional.
SCR-00269,screen,/ai/coach/results,/ai/coach/results,src/app/ai/coach/results/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,yes,true,false,none/unknown,,RED,HIGH,src/app/ai/coach/results/page.tsx:1 — screen route /ai/coach/results,src/app/ai/coach/results/page.tsx,1,No interactive handler detected by static scan.
SCR-00270,screen,/ai/mock-interview/active,/ai/mock-interview/active,src/app/ai/mock-interview/active/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/ai/mock-interview/active/page.tsx:1 — screen route /ai/mock-interview/active,src/app/ai/mock-interview/active/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00271,user_action,/ai/mock-interview/active,/ai/mock-interview/active,src/app/ai/mock-interview/active/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/mock-interview/active/page.tsx:177 — onClick handler,src/app/ai/mock-interview/active/page.tsx,177,No nearby API call detected; verify whether UI-only is intentional.
ACT-00272,user_action,/ai/mock-interview/active,/ai/mock-interview/active,src/app/ai/mock-interview/active/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/mock-interview/active/page.tsx:189 — onClick handler,src/app/ai/mock-interview/active/page.tsx,189,No nearby API call detected; verify whether UI-only is intentional.
ACT-00273,user_action,/ai/mock-interview/active,/ai/mock-interview/active,src/app/ai/mock-interview/active/page.tsx,onChange handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/mock-interview/active/page.tsx:215 — onChange handler,src/app/ai/mock-interview/active/page.tsx,215,No nearby API call detected; verify whether UI-only is intentional.
ACT-00274,user_action,/ai/mock-interview/active,/ai/mock-interview/active,src/app/ai/mock-interview/active/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/mock-interview/active/page.tsx:227 — onClick handler,src/app/ai/mock-interview/active/page.tsx,227,No nearby API call detected; verify whether UI-only is intentional.
SCR-00275,screen,/ai/mock-interview/setup,/ai/mock-interview/setup,src/app/ai/mock-interview/setup/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/ai/mock-interview/setup/page.tsx:1 — screen route /ai/mock-interview/setup,src/app/ai/mock-interview/setup/page.tsx,1,No interactive handler detected by static scan.
SCR-00276,screen,/ai/mock-interview/summary,/ai/mock-interview/summary,src/app/ai/mock-interview/summary/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/ai/mock-interview/summary/page.tsx:1 — screen route /ai/mock-interview/summary,src/app/ai/mock-interview/summary/page.tsx,1,No interactive handler detected by static scan.
SCR-00277,screen,/ai/practice-hub,/ai/practice-hub,src/app/ai/practice-hub/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/ai/practice-hub/page.tsx:1 — screen route /ai/practice-hub,src/app/ai/practice-hub/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00278,user_action,/ai/practice-hub,/ai/practice-hub,src/app/ai/practice-hub/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/ai/practice-hub/page.tsx:103 — onClick handler,src/app/ai/practice-hub/page.tsx,103,No nearby API call detected; verify whether UI-only is intentional.
SCR-00279,screen,/ai/resume-score,/ai/resume-score,src/app/ai/resume-score/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/ai/resume-score/page.tsx:1 — screen route /ai/resume-score,src/app/ai/resume-score/page.tsx,1,No interactive handler detected by static scan.
SCR-00280,screen,/ai/skill-gap,/ai/skill-gap,src/app/ai/skill-gap/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/ai/skill-gap/page.tsx:1 — screen route /ai/skill-gap,src/app/ai/skill-gap/page.tsx,1,No interactive handler detected by static scan.
SCR-00281,screen,/applications/history,/applications/history,src/app/applications/history/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/applications/history/page.tsx:1 — screen route /applications/history,src/app/applications/history/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00282,user_action,/applications/history,/applications/history,src/app/applications/history/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/history/page.tsx:7 — onClick handler,src/app/applications/history/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
ACT-00283,user_action,/applications/history,/applications/history,src/app/applications/history/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/history/page.tsx:7 — onClick handler,src/app/applications/history/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
ACT-00284,user_action,/applications/history,/applications/history,src/app/applications/history/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/history/page.tsx:7 — onClick handler,src/app/applications/history/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
SCR-00285,screen,/applications,/applications,src/app/applications/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/applications/page.tsx:1 — screen route /applications,src/app/applications/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00286,user_action,/applications,/applications,src/app/applications/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/page.tsx:116 — onClick handler,src/app/applications/page.tsx,116,No nearby API call detected; verify whether UI-only is intentional.
ACT-00287,user_action,/applications,/applications,src/app/applications/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/page.tsx:151 — onClick handler,src/app/applications/page.tsx,151,No nearby API call detected; verify whether UI-only is intentional.
ACT-00288,user_action,/applications,/applications,src/app/applications/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/page.tsx:151 — undefined handler,src/app/applications/page.tsx,151,No nearby API call detected; verify whether UI-only is intentional.
CALL-00289,frontend_api_call,/applications,/applications,src/app/applications/page.tsx,fetch GET /api/applications,/api/applications,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/applications/page.tsx:15 — frontend call GET /api/applications,src/app/applications/page.tsx,15,Must reconcile against an API endpoint row.
SCR-00290,screen,/applications/pipeline,/applications/pipeline,src/app/applications/pipeline/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/applications/pipeline/page.tsx:1 — screen route /applications/pipeline,src/app/applications/pipeline/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00291,user_action,/applications/pipeline,/applications/pipeline,src/app/applications/pipeline/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/pipeline/page.tsx:148 — onClick handler,src/app/applications/pipeline/page.tsx,148,No nearby API call detected; verify whether UI-only is intentional.
ACT-00292,user_action,/applications/pipeline,/applications/pipeline,src/app/applications/pipeline/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/pipeline/page.tsx:194 — onChange handler,src/app/applications/pipeline/page.tsx,194,No nearby API call detected; verify whether UI-only is intentional.
ACT-00293,user_action,/applications/pipeline,/applications/pipeline,src/app/applications/pipeline/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/pipeline/page.tsx:213 — onClick handler,src/app/applications/pipeline/page.tsx,213,No nearby API call detected; verify whether UI-only is intentional.
ACT-00294,user_action,/applications/pipeline,/applications/pipeline,src/app/applications/pipeline/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/applications/pipeline/page.tsx:213 — undefined handler,src/app/applications/pipeline/page.tsx,213,No nearby API call detected; verify whether UI-only is intentional.
SCR-00295,screen,/applications/timeline,/applications/timeline,src/app/applications/timeline/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/applications/timeline/page.tsx:1 — screen route /applications/timeline,src/app/applications/timeline/page.tsx,1,Interactive handlers detected; action-level rows follow.
CALL-00296,frontend_api_call,/applications/timeline,/applications/timeline,src/app/applications/timeline/page.tsx,fetch GET /api/applications,/api/applications,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/applications/timeline/page.tsx:28 — frontend call GET /api/applications,src/app/applications/timeline/page.tsx,28,Must reconcile against an API endpoint row.
SCR-00297,screen,/applications/withdraw,/applications/withdraw,src/app/applications/withdraw/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/applications/withdraw/page.tsx:1 — screen route /applications/withdraw,src/app/applications/withdraw/page.tsx,1,No interactive handler detected by static scan.
SCR-00298,screen,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:1 — screen route /assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00299,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:300 — onChange handler,src/app/assessment/coding/ide/page.tsx,300,No nearby API call detected; verify whether UI-only is intentional.
ACT-00300,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:321 — onClick handler,src/app/assessment/coding/ide/page.tsx,321,No nearby API call detected; verify whether UI-only is intentional.
ACT-00301,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:330 — onClick handler,src/app/assessment/coding/ide/page.tsx,330,No nearby API call detected; verify whether UI-only is intentional.
ACT-00302,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:407 — onClick handler,src/app/assessment/coding/ide/page.tsx,407,No nearby API call detected; verify whether UI-only is intentional.
ACT-00303,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:419 — onChange handler,src/app/assessment/coding/ide/page.tsx,419,No nearby API call detected; verify whether UI-only is intentional.
ACT-00304,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:431 — onClick handler,src/app/assessment/coding/ide/page.tsx,431,No nearby API call detected; verify whether UI-only is intentional.
ACT-00305,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:441 — onClick handler,src/app/assessment/coding/ide/page.tsx,441,No nearby API call detected; verify whether UI-only is intentional.
ACT-00306,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:461 — onClick handler,src/app/assessment/coding/ide/page.tsx,461,No nearby API call detected; verify whether UI-only is intentional.
ACT-00307,user_action,/assessment/coding/ide,/assessment/coding/ide,src/app/assessment/coding/ide/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/assessment/coding/ide/page.tsx:503 — onClick handler,src/app/assessment/coding/ide/page.tsx,503,No nearby API call detected; verify whether UI-only is intentional.
